"file","parser","ok","error","warnings","n_rows"
"NM_0_4345.lst","ofv",TRUE,NA,NA,NA
"NM_0_4345.lst","condn",TRUE,NA,NA,NA
"NM_0_4346.lst","read_lst_file",TRUE,NA,NA,812
"NM_0_4346.lst","thetas",TRUE,NA,NA,7
"NM_0_4346.lst","etas",TRUE,NA,NA,4
"NM_0_4346.lst","sigmas",TRUE,NA,NA,2
"NM_0_4346.lst","ofv",TRUE,NA,NA,NA
"NM_0_4346.lst","condn",TRUE,NA,NA,NA
"NM_0_4347.lst","read_lst_file",TRUE,NA,NA,898
"NM_0_4347.lst","thetas",TRUE,NA,NA,7
"NM_0_4347.lst","etas",TRUE,NA,NA,4
"NM_0_4347.lst","sigmas",TRUE,NA,NA,2
"NM_0_4347.lst","ofv",TRUE,NA,NA,NA
"NM_0_4347.lst","condn",TRUE,NA,NA,NA
"NM_0_435.lst","read_lst_file",TRUE,NA,NA,655
"NM_0_435.lst","thetas",TRUE,NA,NA,5
"NM_0_435.lst","etas",TRUE,NA,NA,1
"NM_0_435.lst","sigmas",TRUE,NA,NA,2
"NM_0_435.lst","ofv",TRUE,NA,NA,NA
"NM_0_435.lst","condn",TRUE,NA,NA,NA
"NM_0_435_1142.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_1142.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1142.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1142.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1142.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_1142.lst","condn",TRUE,NA,NA,NA
"NM_0_435_1303.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_1303.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1303.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1303.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1303.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_1303.lst","condn",TRUE,NA,NA,NA
"NM_0_435_1464.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_1464.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1464.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1464.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1464.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_1464.lst","condn",TRUE,NA,NA,NA
"NM_0_435_1625.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_1625.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1625.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1625.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1625.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_1625.lst","condn",TRUE,NA,NA,NA
"NM_0_435_1786.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_1786.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1786.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1786.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1786.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_1786.lst","condn",TRUE,NA,NA,NA
"NM_0_435_192.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_192.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_192.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_192.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_192.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_192.lst","condn",TRUE,NA,NA,NA
"NM_0_435_1947.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_1947.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1947.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1947.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_1947.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_1947.lst","condn",TRUE,NA,NA,NA
"NM_0_435_2108.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_2108.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2108.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2108.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2108.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_2108.lst","condn",TRUE,NA,NA,NA
"NM_0_435_2269.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_2269.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2269.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2269.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2269.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_2269.lst","condn",TRUE,NA,NA,NA
"NM_0_435_2430.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_2430.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2430.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2430.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2430.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_2430.lst","condn",TRUE,NA,NA,NA
"NM_0_435_2591.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_2591.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2591.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2591.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2591.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_2591.lst","condn",TRUE,NA,NA,NA
"NM_0_435_2752.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_2752.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2752.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2752.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2752.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_2752.lst","condn",TRUE,NA,NA,NA
"NM_0_435_2913.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_2913.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2913.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2913.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_2913.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_2913.lst","condn",TRUE,NA,NA,NA
"NM_0_435_3074.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_3074.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3074.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3074.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3074.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_3074.lst","condn",TRUE,NA,NA,NA
"NM_0_435_3235.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_3235.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3235.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3235.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3235.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_3235.lst","condn",TRUE,NA,NA,NA
"NM_0_435_337.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_337.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_337.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_337.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_337.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_337.lst","condn",TRUE,NA,NA,NA
"NM_0_435_3396.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_3396.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3396.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3396.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3396.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_3396.lst","condn",TRUE,NA,NA,NA
"NM_0_435_3557.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_3557.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3557.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3557.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3557.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_3557.lst","condn",TRUE,NA,NA,NA
"NM_0_435_3718.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_3718.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3718.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3718.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3718.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_3718.lst","condn",TRUE,NA,NA,NA
"NM_0_435_3879.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_3879.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3879.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3879.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_3879.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_3879.lst","condn",TRUE,NA,NA,NA
"NM_0_435_4040.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_4040.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4040.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4040.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4040.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_4040.lst","condn",TRUE,NA,NA,NA
"NM_0_435_4201.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_4201.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4201.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4201.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4201.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_4201.lst","condn",TRUE,NA,NA,NA
"NM_0_435_4362.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_4362.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4362.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4362.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4362.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_4362.lst","condn",TRUE,NA,NA,NA
"NM_0_435_4523.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_4523.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4523.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4523.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4523.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_4523.lst","condn",TRUE,NA,NA,NA
"NM_0_435_4684.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_4684.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4684.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4684.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_4684.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_4684.lst","condn",TRUE,NA,NA,NA
"NM_0_435_498.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_498.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_498.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_498.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_498.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_498.lst","condn",TRUE,NA,NA,NA
"NM_0_435_659.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_659.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_659.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_659.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_659.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_659.lst","condn",TRUE,NA,NA,NA
"NM_0_435_820.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_820.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_820.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_820.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_820.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_820.lst","condn",TRUE,NA,NA,NA
"NM_0_435_981.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_435_981.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_981.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_981.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_435_981.lst","ofv",TRUE,NA,NA,NA
"NM_0_435_981.lst","condn",TRUE,NA,NA,NA
"NM_0_4354.lst","read_lst_file",TRUE,NA,NA,901
"NM_0_4354.lst","thetas",TRUE,NA,NA,7
"NM_0_4354.lst","etas",TRUE,NA,NA,4
"NM_0_4354.lst","sigmas",TRUE,NA,NA,2
"NM_0_4354.lst","ofv",TRUE,NA,NA,NA
"NM_0_4354.lst","condn",TRUE,NA,NA,NA
"NM_0_4355.lst","read_lst_file",TRUE,NA,NA,901
"NM_0_4355.lst","thetas",TRUE,NA,NA,7
"NM_0_4355.lst","etas",TRUE,NA,NA,4
"NM_0_4355.lst","sigmas",TRUE,NA,NA,2
"NM_0_4355.lst","ofv",TRUE,NA,NA,NA
"NM_0_4355.lst","condn",TRUE,NA,NA,NA
"NM_0_4356.lst","read_lst_file",TRUE,NA,NA,900
"NM_0_4356.lst","thetas",TRUE,NA,NA,7
"NM_0_4356.lst","etas",TRUE,NA,NA,4
"NM_0_4356.lst","sigmas",TRUE,NA,NA,2
"NM_0_4356.lst","ofv",TRUE,NA,NA,NA
"NM_0_4356.lst","condn",TRUE,NA,NA,NA
"NM_0_436.lst","read_lst_file",TRUE,NA,NA,644
"NM_0_436.lst","thetas",TRUE,NA,NA,5
"NM_0_436.lst","etas",TRUE,NA,NA,2
"NM_0_436.lst","sigmas",TRUE,NA,NA,2
"NM_0_436.lst","ofv",TRUE,NA,NA,NA
"NM_0_436.lst","condn",TRUE,NA,NA,NA
"NM_0_436_1143.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_436_1143.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1143.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1143.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1143.lst","ofv",TRUE,NA,NA,NA
"NM_0_436_1143.lst","condn",TRUE,NA,NA,NA
"NM_0_436_1304.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_436_1304.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1304.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1304.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1304.lst","ofv",TRUE,NA,NA,NA
"NM_0_436_1304.lst","condn",TRUE,NA,NA,NA
"NM_0_436_1465.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_436_1465.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1465.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1465.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1465.lst","ofv",TRUE,NA,NA,NA
"NM_0_436_1465.lst","condn",TRUE,NA,NA,NA
"NM_0_436_1626.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_436_1626.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1626.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1626.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1626.lst","ofv",TRUE,NA,NA,NA
"NM_0_436_1626.lst","condn",TRUE,NA,NA,NA
"NM_0_436_1787.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_436_1787.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1787.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1787.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_1787.lst","ofv",TRUE,NA,NA,NA
"NM_0_436_1787.lst","condn",TRUE,NA,NA,NA
"NM_0_436_193.lst","read_lst_file",TRUE,NA,NA,77
"NM_0_436_193.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_436_193.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
